url,category,poster,title,rating,duration,year,genre,language,synopsis,director,cast
https://www.visionplus.id/movies/38309/asal-usul-telaga-biru,Action/Adventure,https://static.mncnow.id/images/vod/27e361b5/9b84_r32.jpg,Asal-Usul Telaga Biru,R,1h 0m,2021,Drama,"English, Bahasa",Ario tidak berasal dari keluarga kaya tapi ia sangat mencintai Biru. Hubungan Biru dan Ario pun ditentang oleh Ayahnya Biru.,Other,Rommy Sulastya
https://www.visionplus.id/movies/38765/asal-mula-penyu-di-laut-lepas,Action/Adventure,https://static.mncnow.id/images/vod/2053e2b0/f084_r32.jpg,Asal Mula Penyu di Laut Lepas,BO,1h 0m,2021,Drama,"English, Bahasa",Asal Mula Penyu di Laut Lepas,Other,Other
https://www.visionplus.id/movies/44215/action-hero,Action/Adventure,https://static.mncnow.id/images/vod/a648c82d/e64d_r32.jpg,Action Hero,D,1h 30m,2021,"Action , Comedy","English, Bahasa","Seorang mahasiswa yang bersiap untuk menjadi pegawai negeri sipil. Namun, secara tidak sengaja dirinya justru melakukan hal yang tidak terduga, seperti merekam film aksi, menemukan surat ancaman, hingga menghancurkan penjahat.",Lee Jin Ho,"Lee Seok Hyeong, Lee Joo Yeong, Kim Jae Hwa, Jang In Seob"
https://www.visionplus.id/movies/45258/the-accidental-detective-2-in-action,Action/Adventure,https://static.mncnow.id/images/vod/e0f3038a/f3bb_r32.jpg,The Accidental Detective 2: In Action,D,2h 0m,2018,"Action , Comedy , Crime","English, Bahasa","Berharap untuk mengumpulkan hadiah $ 50.000, dua detektif bergabung dengan mata pribadi online untuk menyelidiki kematian misterius tunangan seorang wanita.",Lee Eon-Hee,"Kwon Sang-Woo, Sung Dong-il, Lee Kwang-soo"
https://www.visionplus.id/movies/45282/midnight-runners,Action/Adventure,https://static.mncnow.id/images/vod/c23255d9/98ba_r32.jpg,Midnight Runners,D,1h 40m,2017,"Action , Comedy","English, Bahasa","Dua teman yang merupakan mahasiswa di Universitas Polisi Nasional Korea, menemukan diri mereka dalam perlombaan tanpa akhir melawan waktu setelah mereka menyaksikan penculikan dan memutuskan untuk menggunakan pengetahuan mereka.",Kim Joo-Hwan,"Park Seo-joon, Kang Ha Neul, Park Ha-Sun, Sung Dong-il, Lee Seung-Hee"
https://www.visionplus.id/movies/45628/the-divine-move,Action/Adventure,https://static.mncnow.id/images/vod/59a0b87a/c6e9_r32.jpg,The Divine Move,D,2h 0m,2014,"Action , Crime","English, Bahasa",Seorang pemain baduk profesional menyusup ke tempat perjudian bawah tanah setempat untuk membalas kematian saudaranya.,Jo Bum-Gu,"Ahn Sung-Ki, Jung Woo-sung, Lee Beom-soo, Kim In-Kwon"
https://www.visionplus.id/movies/45633/countdown,Action/Adventure,https://static.mncnow.id/images/vod/7aa0ab9e/682b_r32.jpg,Countdown,D,2h 0m,2011,"Drama , Crime","English, Bahasa","Tae Gun-ho, seorang debt collector kejam terbaik di perusahaannya yang didiagnosa menderita kanker hati. Satu-satunya cara agar dia bisa bertahan hidup adalah dengan mendapatkan transplantasi hati dari seorang penipu bernama Cha Ha-yeon. Namun, ada syarat yang harus dipenuhi Gun-ho yaitu membalaskan dendam Cha pada seorang bos yang licik.",Huh Jong-Ho,"Jung Jae-Young, Jeon Do-yeon, Lee Kyoung-Young, Oh Man-Seok"
https://www.visionplus.id/movies/45641/hard-hit,Action/Adventure,https://static.mncnow.id/images/vod/b84363d0/6349_r32.jpg,Hard Hit,D,1h 30m,2021,"Action , Thriller","English, Bahasa","On his way to work, a bank manager receives an anonymous call claiming there's a bomb under his car seat, and if anyone exits the car, it will explode unless he can pay a ransom.",Kim Chang-Ju,"Jo Woo-jin, Ji Chang-Wook, Lee Jae-In, Jin Kyung"
https://www.visionplus.id/movies/45722/the-outlaws,Action/Adventure,https://static.mncnow.id/images/vod/930416c8/c7ac_r32.jpg,The Outlaws,D,2h 0m,2017,Action,"English, Bahasa",Seorang detektif berjuang untuk menghentikan perang di Seoul.,Kang Yoon-Sung,"Ma Dong-seok, Yoon Kye-Sang, Jo Jae-Yun, Choi Gwi-Hwa, Park Ji-Hwan"
https://www.visionplus.id/movies/46144/the-age-of-blood,Action/Adventure,https://static.mncnow.id/images/vod/2cb3e9a9/eab1_r32.jpg,The Age of Blood,D,1h 40m,2017,Action,"English, Bahasa","After a lost battle, Kim Ho, a once-proud swordsman for the king, is suddenly reappointed as a lowly prison guard. Working overnight on his first day, he runs headlong into an attempted prison break.",Kim Hong-Sun,"Jung Hae In, Kim Ji-Hoon, Jo Jae-Yun, Lee Won-Jong, Ryu Tae-Joon"
https://www.visionplus.id/movies/46154/asura-the-city-of-madness,Action/Adventure,https://static.mncnow.id/images/vod/661a3eba/6361_r32.jpg,Asura: The City of Madness,D,2h 0m,2016,"Action , Crime","English, Bahasa",Seorang polisi yang teduh terjebak antara urusan internal dan walikota kota yang korup.,Kim Sung-Su,"Jung Woo-sung, Hwang Jung-Min, Ju Ji-hoon, Kwak Do-Won, Jeong Man-Sik"
https://www.visionplus.id/movies/46305/nameless-gangster-rules-of-the-time,Action/Adventure,https://static.mncnow.id/images/vod/eae0ba45/98e0_r32.jpg,Nameless Gangster: Rules of The Time,D,2h 10m,2012,"Drama , Crime","English, Bahasa",Seorang petugas bea cukai yang korup mencuri pengiriman metamfetamin yang disita dan bermitra dengan bos kejahatan untuk memulai bisnis.,N/A,"Choi Min-Sik, Ha Jung-woo, Cho Jin-woong, Ma Dong-seok, Kwak Do-Won, Kim Sung-kyun"
https://www.visionplus.id/movies/46740/she-s-on-duty,Action/Adventure,https://static.mncnow.id/images/vod/e1cb58c4/c3ea_r32.jpg,She's on Duty,D,2h 0m,2005,"Action , Comedy","English, Bahasa","Cheon Jae-in, yang dulu disebut petarung terkuat di Gangbuk, Seoul, menjadi detektif. Stasiunnya memberinya misi untuk menyamar sebagai siswa di sekolah menengah.",Park Kwang-Chun,"Kim Sun-A, Gong Yoo, Nam Sang-Mi, Hong Soo-A, Kim Kap-Soo"
https://www.visionplus.id/movies/46743/iris,Action/Adventure,https://static.mncnow.id/images/vod/a9c6a9c5/2fdf_r32.jpg,IRIS,D,2h 0m,2017,"Action , Crime","English, Bahasa","Hyunjun dan Sawoo adalah teman di tentara, dan mereka direkrut menjadi agen militer rahasia. Jalan mereka berbeda sampai seorang spesialis cantik dan mematikan datang di antara mereka, memaksa mereka untuk membuat pilihan ketika rahasianya terungkap.","Yang Yun-Ho,Kim Kyu-Tae","Lee Byung-Hun, Kim Tae-Hee, Jeong Jun-Ho, Kim Seung-Woo, Kim So-Yeon"
https://www.visionplus.id/movies/47401/mission-impossible,Action/Adventure,https://static.mncnow.id/images/vod/e51c437f/a9b3_r32.jpg,Mission Impossible,D,1h 40m,2021,"Action , Comedy","English, Bahasa","Seorang mata-mata peserta pelatihan Cina salah mengira detektif swasta badut untuk kontaknya. Bersama-sama, mereka berusaha mengungkap jaringan penyelundupan senjata Korea Selatan.",Kim Hyeong-Joo,"Kim Young-kwang, Lee Sun-Bin, Oh Dae-hwan, Seo Hyun-Chul, Kim Tae-hoon"
https://www.visionplus.id/movies/47408/spirit-walker,Action/Adventure,https://static.mncnow.id/images/vod/a2c2bc02/0527_r32.jpg,Spirit Walker,D,1h 40m,2021,"Action , Crime","English, Bahasa","Tidak dapat mengingat apa pun tentang hidupnya, seorang pria mulai sadar kembali dalam tubuh baru setiap 12 jam. Sekarang, dia harus mengumpulkan identitasnya, sambil menghindari serangan dari mengejar agen dan penjahat berbahaya.",Yoon Jae-Keun,"Yoon Kye-Sang, Park Yong-Woo, Lim Ji-Yeon, Yoo Seung-Mok, Park Ji-Hwan"
https://www.visionplus.id/movies/47710/going-by-the-book,Action/Adventure,https://static.mncnow.id/images/vod/b7ae01e1/bb38_r32.jpg,Going by the Book,D,1h 40m,2007,"Action , Crime","English, Bahasa","Kepala Kantor Polisi Kota Sampo, Seung-u, menyelenggarakan simulasi perampokan bank, tetapi seorang polisi biasa-biasa saja terlalu terjebak dalam permainan peran di mana simulasi tidak berjalan seperti yang dia perkirakan.",Ra Hee-Chan,"Jung Jae-Young, Son Byung-Ho, Uhm Soo-Jung"
https://www.visionplus.id/movies/47736/take-point,Action/Adventure,https://static.mncnow.id/images/vod/79214a33/b28e_r32.jpg,Take Point,D,2h 0m,2018,Action,"English, Bahasa",Seorang kapten dan timnya yang terdiri dari 12 tentara menyusup ke bunker rahasia bawah tanah untuk mengambil target di zona demiliterisasi Korea.,Kim Byung-Woo,"Ha Jung-woo, Lee Sun-kyun, Jennifer Ehle, Kevin Durand, Malik Yoba, Spencer Daniels"
https://www.visionplus.id/movies/47903/the-unjust,Action/Adventure,https://static.mncnow.id/images/vod/302736ad/7b36_r32.jpg,The Unjust,D,2h 0m,2010,"Drama , Action , Crime","English, Bahasa","Setelah pemerkosaan dan pembunuhan 5 siswi sekolah dasar, sebuah kejahatan yang sangat meresahkan seluruh negeri, seorang tersangka yang melarikan diri ditembak dan dibunuh oleh polisi.",Seung-wan Ryu,"Jung-min Hwang, Seung-beom Ryu"
https://www.visionplus.id/movies/47920/me-and-me,Action/Adventure,https://static.mncnow.id/images/vod/fd89c4d7/acbf_r32.jpg,Me and Me,D,1h 40m,2020,"Drama , Mystery","English, Bahasa","Hyeong-goo, seorang detektif, menyelidiki sebuah rumah yang terbakar di mana sepasang suami istri meninggal. Namun, hal-hal aneh mulai terjadi di sekitarnya dan dia harus mengetahui kebenarannya.",N/A,"Cho Jin-Woong, Bae Soo-Bin, Cha Soo-Yeon, Jung Hae-Kyun, Jang Won-Young"
https://www.visionplus.id/movies/47929/master,Action/Adventure,https://static.mncnow.id/images/vod/1f871cf2/f4d8_r32.jpg,Master,D,2h 20m,2016,"Action , Crime","English, Bahasa","Seorang penyelidik mengejar kepala perusahaan Korea yang curang dan korup. Mereka harus mengumpulkan bukti untuk menghukum dan menghukum bos, dan mereka harus melakukannya di dalam perusahaan.",Cho Ui-Seok,"Lee Byung-Hun, Gang Dong-Won, Kim Woo-Bin, Uhm Ji-Won, Oh Dal-Su"
https://www.visionplus.id/movies/48783/memories-of-murder,Action/Adventure,https://static.mncnow.id/images/vod/0dbdc9aa/86ee_r32.jpg,Memories of Murder,D,2h 0m,2003,"Drama , Crime , Mystery","English, Bahasa",Dari kisah nyata perburuan pemerkosa sadis disertai pembunuhan yang meneror sebuah provinsi kecil di Korea Selatan tahun 1980-an.,Bong Joon Ho,"Song Kang-Ho, Kim Roi-ha, Kim Sang-kyung"
https://www.visionplus.id/movies/48793/the-scam,Action/Adventure,https://static.mncnow.id/images/vod/b66d9ff7/dde7_r32.jpg,The Scam,BO-SU,2h 0m,2009,"Drama , Crime , Thriller","English, Bahasa","Hyun-soo menemukan saham untuk Omega Telekomunikasi secara kebetulan dan mendapatkan jackpot. Jong-gu, pemimpin kelompok gangster terkenal, telah memanipulasi stok Omega selama ini untuk keuntungannya sendiri. Dengan 4 pialang saham profesional lainnya, dia membawa Hyun-soo ke operasi mereka untuk lebih memanipulasi pasar.",Lee Ho-Jae,"Kim Min-jung, Park Yong-Ha, Jun-seong Kim"
https://www.visionplus.id/movies/357/cintapuccino,Life Stories,https://static.mncnow.id/images/vod/4c516bde/bd5c_r32.jpg,Cintapuccino,D,1h 47m,2007,Drama,"English, Bahasa","Rahmi sudah sangat lama memendam rasa pada pria idamannya, Nimo. 10 tahun kemudian, Rahmi telah bertunangan dengan Raka yang secara tiba-tiba Nimo muncul dalam hidupnya dan mengajaknya menikah. Mana yang akan dipilihnya ?",Rudi Soedjarwo,"Sissy Prescillia, Aditya Herpavi, Nadia Saphira, Miller Khan"
https://www.visionplus.id/movies/285/hari-untuk-amanda,Life Stories,https://static.mncnow.id/images/vod/ccd9604e/1b9b_r32.jpg,Hari Untuk Amanda,SU,1h 42m,2010,Drama,"English, Bahasa","Amanda & Dody, sepasang kekasih yang bersiap untuk menikah. 10 hari menjelang pernikahannya, Hari, mantan kekasih Amanda selama 8 tahun, hadir kembali dalam hidup Amanda. Gadis satu ini pun dilanda kebimbangan untuk memilih pasangan hidupnya.",Angga Dwimas Sasongko,"Fanny Fabriana, Oka Antara, Reza Rahadian"
https://www.visionplus.id/movies/19209/air-mata-surga,Life Stories,https://static.mncnow.id/images/vod/878aba9a/9c55_r32.jpg,Air Mata Surga,D,1h 56m,2015,Drama,"English, Bahasa","Fikri, ahli desain, jatuh cinta pada Fisha, mahasiswi S2 di Yogyakarta. Perkenalan mereka diawali kala Fikri diminta Fisha untuk menjadi dosen pembimbing tugas akhirnya. Sementara itu, teman Fisha, Hamzah, sudah lama menaruh hati pada Fisha. Bahkan Bunda, ibu Fisha, dan Weni sahabat Fisha merestui kedekatan mereka. Tapi, Fisha menganggap Hamzah seperti kakaknya sendiri.",Hestu Saputra,"Morgan Oey, Richard Kevin, Dewi Sandra, Ayu Diah Pasha"
https://www.visionplus.id/movies/1383/nikah-pada-pandangan-pertama,Life Stories,https://static.mncnow.id/images/vod/26730424/bbbb_r32.jpg,Nikah Pada Pandangan Pertama,D,1h 20m,2015,Drama,"English, Bahasa","Sakit hati Titi terhadap mantan kekasihnya yang sudah berkhianat, Titi rela mencari cara untuk membuat mantannya cemburu. Sampai seuatu kebetulan ia bertemu seorang pria, menikah pada pandangan pertama. Apa mungkin pengenalan singkat mereka akan bertahan lama?",Maruli Ara,"Naysila Mirdad, Ringgo Agus Rachman"
https://www.visionplus.id/movies/17269/istriku-ngidam-ayu-ting-ting,Life Stories,https://static.mncnow.id/images/vod/54142895/9b96_r32.jpg,Istriku Ngidam Ayu Ting-Ting,D,1h 0m,2015,Drama,"English, Bahasa","Ryan Delon merasa gagal sebagai suami siaga karena tidak bisa memenuhi keinginan istrinya, Sharena untuk bertemu dengan Ayu Ting Ting. Sharena akhirnya pun memutuskan untuk bercerai dengan suaminya. Masuknya Reza ke kehidupan mereka yang merupakan kekasih di masa lalu Sharena merupakan pemicu keretakan rumah tangga mereka.",Other,"Ryan Delon, Sharena, Marcel Domitz"
https://www.visionplus.id/movies/33544/menikah-untuk-ibu,Life Stories,https://static.mncnow.id/images/vod/567f1a92/efbe_r32.jpg,Menikah Untuk Ibu,BO-SU,1h 0m,2015,Drama,"English, Bahasa",Menikah Untuk Ibu.,Other,Other
https://www.visionplus.id/movies/41966/wonderful-nightmare,Life Stories,https://static.mncnow.id/images/vod/092d371a/402c_r32.jpg,Wonderful Nightmare,R,2h 0m,2015,"Drama , Comedy","English, Bahasa",Wonderful Nightmare,Kang Hyo-jin,"Uhm Jung-hwa, Song Seung-heon, Kim Sang-ho, Ra Mi-ran, Seo Shin-ae"
https://www.visionplus.id/movies/1354/mars-met-venus-part-cowo,Life Stories,https://static.mncnow.id/images/vod/62b9629b/c727_r32.jpg,Mars Met Venus (Part Cowo),R,1h 35m,2017,Drama,"English, Bahasa","Hubungan Kelvin dan Mila dimulai dari cinta monyet, pedekate, jadian, hingga ke jenjang yang lebih serius yaitu pernikahan. Dalam rangka melamar Mila, Kelvin puny ide cemerlang untuk merekam perjalanan cinta mereka dengan membuat vlog. Tapi apa yang akan terjadi ?.",Hadrah Daeng Ratu,"Pamela Bowie, Ge Pamungkas"
https://www.visionplus.id/movies/1357/mars-met-venus-part-cewek,Life Stories,https://static.mncnow.id/images/vod/0839aa1e/d5a4_r32.jpg,Mars met Venus (Part Cewek),R,1h 38m,2017,"Drama , Comedy , Romance","English, Bahasa","Kelvin, calon arsitek, berencana menikahi Mila adik kelasnya waktu SMA. Dalam rangka melamar Mila, Kelvin merekam perjalanan cinta mereka dengan membuat vlog dibantu Lukman. Ternyata pembuatan vlog membuka hal-hal yang selama ini tidak diperhatikan Kelvin dan Mila.",Hadrah Daeng Ratu,"Pamela Bowie, Ge Pamungkas"
https://www.visionplus.id/movies/52844/be-with-you,Life Stories,https://static.mncnow.id/images/vod/f839b2ec/dfdc_r32.jpg,Be with You,D,2h 0m,2018,Romance,"English, Bahasa","Woo Jin merawat putranya Ji Ho sendirian setelah istrinya Soo A meninggal. Sebelum dia meninggal, dia berjanji akan kembali pada hari hujan satu tahun kemudian. Satu tahun kemudian, Soo A muncul lagi, tapi dia tidak ingat apa-apa.",Jang Hoon-Lee,"So Ji-seob, Son Ye-jin, Yoo-ram Bae"
https://www.visionplus.id/movies/38276/si-doel-anak-pinggiran,Life Stories,https://static.mncnow.id/images/vod/452ccec8/1090_r32.jpg,Si Doel Anak Pinggiran,R,1h 30m,2011,Drama,"English, Bahasa",Doel menjalin hubungan kembali dengan Zaenab setelah rumah tangganya kandas. Berbagai masalah datang setelah mereka berdua memutuskan untuk menikah.,Rano Karno,"Rano Karno, Maudy Koesnaedi, Mandra"
https://www.visionplus.id/movies/420/7-hari-24-jam,Life Stories,https://static.mncnow.id/images/vod/93955e33/97d7_r32.jpg,7 Hari 24 Jam,R,1h 50m,2014,Drama,"English, Bahasa","Sepasang suami Istri, Tania dan Tyo, selalu disibukan dengan urusan kerja mereka masing-masing. Hingga suatu hari, keduanya harus dirawat di ruangan yang sama dalam sebuah rumah sakit. Semalaman terjebak bersama di rumah sakit, berbagai rahasia mulai terungkap dan rumah tangga mereka pun diuji.",Fajar Nugros,"Lukman Sardi, Dian Sastrowardoyo"
https://www.visionplus.id/movies/518/yakin-mau-nikah,Life Stories,https://static.mncnow.id/images/vod/4f11f310/12f7_r32.jpg,Yakin Mau Nikah ?,D,1h 18m,2014,Drama,"English, Bahasa","Gladys dan Tisa, kakak beradik yang selalu bersaing dan bertengkar dalam segala hal, termasuk urusan menikah. Keduanya ingin menikah di waktu bersamaan. Sang papa pun mengajukan persyaratan, siapa yang ingin menikah duluan harus lulus SIM (Surat Izin Menikah). Persaingan pun dimulai! Siapa yang akan mendapatkan SIM terlebih dahulu?",Joe Sandjaya,"Dion Wiyoko, Anneke Jody"
https://www.visionplus.id/movies/415/maaf-saya-menghamili-istri-anda,Life Stories,https://static.mncnow.id/images/vod/4c0325ad/8bb2_r32.jpg,Maaf Saya Menghamili Istri Anda,D,1h 30m,2007,Drama,"English, Bahasa","Dibyo, pemuda pengangguran yang selalu berkhayal menjadi artis terkenal, seketika hidupnya berubah saat ia menghamili Mira, istri dari seorang preman sangar bernama Lamhot. Dimintai pertanggungjawabannya, Dibyo siap menghadapi amukan sang preman. Namun, siapa sangka Lamhot malah menjodohkan Dibyo dengan adiknya.",Monty Tiwa,"Ringgo Agus Rachman, Eddie Karsito, Shanty"
https://www.visionplus.id/movies/238/asmara-dua-diana,Life Stories,https://static.mncnow.id/images/vod/431e9c6d/a6ee_r32.jpg,Asmara Dua Diana,D,1h 40m,2009,Comedy,"English, Bahasa","Asmara dilanda dilema besar saat istrinya Diana Wulandari, seorang pewaris perusahaan ternama, sedang hamil. Selingkuhannya, Diana Dwiyana pun sedang hamil. Bagaimana nasib Asmara diantara dua Diana ?",Awi Suryadi,"Luna Maya, Aura Kasih, Jamie Aditya"
https://www.visionplus.id/movies/601/kata-maaf-terakhir,Life Stories,https://static.mncnow.id/images/vod/ab3465a7/867b_r32.jpg,Kata Maaf Terakhir,D,2h 28m,2009,Drama,"English, Bahasa",Darma yang sedang sekarat memiliki keinginan terakhir untuk menghabiskan waktu bersama keluarganya yang telah ia tinggalkan karena menghamili sahabat istrinya sendiri. Akankah Darma mendapatkan maaf terakhir dari keluarganya ?,Maruli Ara,"Dwi Sasono, Maia Estianty, Tio Pakusadewo, Amanda"
https://www.visionplus.id/movies/32240/bulan-madu,Life Stories,https://static.mncnow.id/images/vod/78f501ef/afdf_r32.jpg,Bulan Madu,D,1h 0m,2015,Drama,"English, Bahasa",Bulan Madu.,Other,Dwi Andika
https://www.visionplus.id/movies/33850/puber-kedua-suami-ketiga,Life Stories,https://static.mncnow.id/images/vod/917f0c41/400c_r32.jpg,Puber Kedua Suami Ketiga,D,1h 0m,2015,Drama,"English, Bahasa",Puber Kedua Suami Ketiga.,Other,Sultan Djorghi
https://www.visionplus.id/movies/32357/cinta-palsu-sang-suami,Life Stories,https://static.mncnow.id/images/vod/a4912c55/8e67_r32.jpg,Cinta Palsu Sang Suami,D,1h 0m,2017,Drama,"English, Bahasa","Jani berasal dari keluarga sederhana. Karena kehidupan ekonominya semakin sulit, akhirnya Jani memutuskan untuk menikah dengan harapan suaminya akan membantu memenuhi kebutuhan hidupnya. Bagaimana dengan kisah Jani setelah menikah ?",Other,"Gary Iskak, Carlo Milk"
https://www.visionplus.id/movies/6977/3-dara-2,Life Stories,https://static.mncnow.id/images/vod/ec7fce59/ab9a_r32.jpg,3 Dara 2,R,1h 30m,2018,Comedy,"English, Bahasa","Setelah tiga tahun lalu 3 Dara dikutuk menjadi perempuan, Jay, Afandi dan Richard kini terpaksa menjadi Ibu Rumah Tangga! Mereka harus belanja kebutuhan dapur, membersihkan rumah, mencuci pakaian dan menyiapkan sarapan untuk istri-istri mereka, Aniek, Kasih dan Grace. Semua ini bermula ketika 3 Dara ini mencoba untuk berbisnis dengan Pak Bowo, namun harapan mendapat untung malah buntung, uang miliaran hilang.",Monty Tiwa,"Fanny Fabriana, Dwi Sasono, Tora Sudiro, Tanta Ginting, Rania Putri Sari, Adipati Dolken"
https://www.visionplus.id/movies/36645/ikatan-cinta-jamu-kuat-mas-al,Life Stories,https://static.mncnow.id/images/vod/1bee207a/270f_r32.jpg,Ikatan Cinta - Jamu Kuat Mas Al,A,2h 0m,2020,Drama,"English, Bahasa",Aldebaran tanpa sengaja meminum jamu racikan yang di buat Mirna sebelum Andien sempat membuangnya.,Other,"Arya Saloka Yuda, Amanda Manopo"
https://www.visionplus.id/movies/36625/ikatan-cinta-kejujuran-aldebaran,Life Stories,https://static.mncnow.id/images/vod/9c53333f/0af1_r32.jpg,Ikatan Cinta - Kejujuran Aldebaran,SU,2h 0m,2020,Drama,"English, Bahasa",Aldebaran berkata jujur kepada Andien saat makan malam di restoran dan siap menhadapi resikonya.,Other,"Arya Saloka Yuda, Amanda Manopo, Arya Saloka Yuda, Amanda Manopo"
https://www.visionplus.id/movies/31060/siapa-dikubur-di-makam-ibuku,Mother's Love,https://static.mncnow.id/images/vod/dea693f1/0d84_r32.jpg,Siapa Dikubur di Makam Ibuku,R,1h 30m,2015,Drama,"English, Bahasa",Siapa Dikubur di Makam Ibuku.,Other,Cut Syifa
https://www.visionplus.id/movies/1543/ijinkan-aku-menjadi-ibu,Mother's Love,https://static.mncnow.id/images/vod/33e1da4b/8627_r32.jpg,Ijinkan Aku Menjadi Ibu,D,1h 17m,2016,Drama,"English, Bahasa",Sri yang sudah tunangan dengan kekasihnya mengalami pendarahan dan ternyata penyakit kista yang dahulu dialaminya kambuh lagi dan rahim Sri harus di angkat. Tetapi ibunya memaksa agar Sri tidak terus terang dengan calon mertuanya. Sedangkan sahabat Sri sedang hamil.,Maruli Ara,"Baim Wong, Citra Kirana, Yasmine Wildblood, Rama Michael"
https://www.visionplus.id/movies/33338/ketika-ibu-harus-memilih,Mother's Love,https://static.mncnow.id/images/vod/29388253/daf2_r32.jpg,Ketika Ibu Harus Memilih,R,1h 0m,2015,Drama,"English, Bahasa",Ketika Ibu Harus Memilih.,Other,Other
https://www.visionplus.id/movies/38346/jangan-perbudak-ibu,Mother's Love,https://static.mncnow.id/images/vod/6a3aab06/554e_r32.jpg,Jangan Perbudak Ibu,D,1h 0m,2021,Religious,"English, Bahasa",Jangan Perbudak Ibu,Other,Other
https://www.visionplus.id/movies/32699/rumah-untuk-ibu,Mother's Love,https://static.mncnow.id/images/vod/1db03c6a/d570_r32.jpg,Rumah Untuk Ibu,BO-SU,1h 0m,2017,Drama,"English, Bahasa",Rumah Untuk Ibu.,Other,Other
https://www.visionplus.id/movies/479/rindu-sang-ibu,Mother's Love,https://static.mncnow.id/images/vod/221d45f1/9bcf_r32.jpg,Rindu Sang Ibu,BO-SU,1h 0m,2014,Drama,"English, Bahasa","Kasih sayang ibu sepanjang masa. Kesibukan sang putri yang sudah menjadi orang sukses menghalangin mereka berdua untuk saling bertemu layaknya ibu dan anak, walaupun kasih sayang mereka tidak pernah saling berkurang, Karena takdir berbicara lain, apakah Indah akan kehilangan waktu bersama ibunya untuk selamanya?",Umam AP,"Naysila Mirdad, Giovanni L. Tobing, Dhini Aminarti, Lydia Kandau"
https://www.visionplus.id/movies/22919/rahasia-ibu-kara,Mother's Love,https://static.mncnow.id/images/vod/7b58426d/cfc1_r32.jpg,Rahasia Ibu Kara,D,1h 0m,2017,Drama,"English, Bahasa",Apa yang terjadi pada kenyataan dibalik kehidupan ibu Kara ?,Other,"Fachry Albar, Roewina Umboh, Nadila Ernesta"
https://www.visionplus.id/movies/1377/piala-buat-bunda,Mother's Love,https://static.mncnow.id/images/vod/51a98cc1/97ca_r32.jpg,Piala Buat Bunda,BO,1h 16m,2015,Drama,"English, Bahasa","Kemampuan Maya dalam menulis dijadikan sebagai cara untuk membahagiakan serta membanggakan ibunya. Namun saat Maya mengalami kekalahan, ia memutuskan untuk berbohong agar sang ibu tidak kecewa. Apakah Maya akan berterus terang kepada ibunya ?",Maruli Ara,"Cut Syifa, Henidar Amroe, Dewi Octaviany"
https://www.visionplus.id/movies/654/peluk-aku-ibu,Mother's Love,https://static.mncnow.id/images/vod/95bd2491/7c3c_r32.jpg,Peluk Aku Ibu,SU,0h 55m,2012,Drama,"English, Bahasa",Suami menjual bayinya untuk mabuk-mabukan dan anak yang dijual ditemukan bersama keluarga kaya.,Hasto Broto,"Other, Ananda Faturrahman"
https://www.visionplus.id/movies/33544/menikah-untuk-ibu,Mother's Love,https://static.mncnow.id/images/vod/567f1a92/efbe_r32.jpg,Menikah Untuk Ibu,BO-SU,1h 0m,2015,Drama,"English, Bahasa",Menikah Untuk Ibu.,Other,Other
https://www.visionplus.id/movies/543/me-vs-mami-3,Mother's Love,https://static.mncnow.id/images/vod/50fe514c/5049_r32.jpg,Me VS Mami 3,R,1h 18m,2014,Drama,"English, Bahasa",Persaingan antara anak dan ibu masih terus berlanjut. Kali ini apalagi yang akan mereka perebutkan ?,Joe Sandjaya,"Ryan Delon, Shareena"
https://www.visionplus.id/movies/32231/bukan-salah-bunda,Mother's Love,https://static.mncnow.id/images/vod/144c6fd8/8aa7_r32.jpg,Bukan Salah Bunda,BO-SU,1h 0m,2013,Drama,"English, Bahasa",Bukan Salah Bunda.,Other,Other
https://www.visionplus.id/movies/32780/jangan-tinggalkan-andi-bu,Mother's Love,https://static.mncnow.id/images/vod/c0d21dc9/5da5_r32.jpg,Jangan Tinggalkan Andi Bu,BO-SU,1h 0m,2017,Drama,"English, Bahasa",Bagaimana jadinya Andi dikenal sebagai anak yang periang ditinggal oleh ibunya sendiri ?,Other,Other
https://www.visionplus.id/movies/32789/jangan-tinggalkan-galih-bu,Mother's Love,https://static.mncnow.id/images/vod/b9429c4e/3f46_r32.jpg,Jangan Tinggalkan Galih Bu,BO-SU,1h 0m,2017,Drama,"English, Bahasa",Jangan Tinggalkan Galih Bu.,Other,Other
https://www.visionplus.id/movies/650/ijinkan-ibu-memandikanmu,Mother's Love,https://static.mncnow.id/images/vod/37080c36/dc46_r32.jpg,Ijinkan Ibu Memandikanmu,D,1h 4m,2012,Drama,"English, Bahasa","Keadaan keluarga yang sederhana belum bisa diterima oleh Fatimah, naik turunnya hidup ternyata membangkitkan keluarga Fatimah bersama sang anak dan suami. Namun itu tidak membuat Fatimah berubah sampai pada akhirnya ia kehilangan harta yang paling berharga sepanjang hidupnya.",Umam AP,"Arzeti Bilbina, Adam Jordan"
https://www.visionplus.id/movies/32672/ibu-malang-yang-terbuang,Mother's Love,https://static.mncnow.id/images/vod/0b28f9f2/3474_r32.jpg,Ibu Malang Yang Terbuang,BO-SU,1h 0m,2017,Drama,"English, Bahasa",Ibu Malang Yang Terbuang.,Other,Other
