tenant_page_url,tenant_logo_url,category,subcategory,tenant_name,tenant_photo_url,buildings,floors,products,where_to_park,pickup_point_stripped,takeaway,contact_phone_stripped,catalogue,whatsapp_chat,go_food,grab_food,shopee_food
https://www.malkelapagading.com/directory/sour-sally,http://images.malkelapagading.com/tenant/Sour-Sallylogo2.jpg,Dining,F & B Delivery,Sour Sally,http://images.malkelapagading.com/tenant/Sour-Sallyfoto2.jpg,['MKG-3'],['Lantai 3 K 27'],Frozen Yoghurt & Smoothies,Gedung Parkir 3 Lantai 3,Atrium MKG 3,,02145848973,,available,available,available,
https://www.malkelapagading.com/directory/staccato,http://images.malkelapagading.com/tenant/Staccatologo1.jpg,Shopping,Bags & Shoes,Staccato,http://images.malkelapagading.com/tenant/Staccatofoto.jpg,['MKG-3'],['Lantai 1 31A'],Sepatu dan tas wanita,Gedung Parkir 2/3,,,02145854138,,available,,,
https://www.malkelapagading.com/directory/star-studio,http://images.malkelapagading.com/tenant/Star-Studiologo.jpg,Shopping,Specialist Shop & Services,Star Studio,http://images.malkelapagading.com/tenant/Star-Studiofoto1.jpg,['MKG-2'],['Lantai 2 307C'],Studio foto,Gedung Parkir 3,,,02145853953,,,,,
https://www.malkelapagading.com/directory/starbucks-coffee,http://images.malkelapagading.com/tenant/Starbucks-Coffeelogo.jpg,Dining,F & B Delivery,Starbucks Coffee,http://images.malkelapagading.com/tenant/Starbucks-Coffeefoto4.jpg,"['MKG-3', 'MKG-2', 'MKG-1']","['Lantai Dasar 16-17', 'Lantai Dasar 152-154', 'Lantai 1 292']","Coffee, Tea, Smoothies, Snack, Pie, Cake, Sandwich, Pastry",Gedung Parkir 2/3,,,02145855009,available,available,available,available,
https://www.malkelapagading.com/directory/steak21,http://images.malkelapagading.com/tenant/Steak-logo1.jpg,Dining,F & B Delivery,Steak21 Buffet,http://images.malkelapagading.com/tenant/Steak-Buffetfoto.jpg,['MKG-3'],['Lantai Dasar 55-56'],All You Can Eat BBQ,Gedung Parkir 3/5 Basement,,,,,available,,,
https://www.malkelapagading.com/directory/steamboat-house,http://images.malkelapagading.com/tenant/Steamboat-Houselogo.jpg,Dining,F & B Delivery,Steamboat House,http://images.malkelapagading.com/tenant/Steamboat-Housefoto.jpg,['MKG-3'],['Lantai 3 FCL-18'],Steamboat,Gedung Parkir 3,,,02145853719,,,available,,
https://www.malkelapagading.com/directory/steve-madden,http://images.malkelapagading.com/tenant/Steve-Maddenlogo.jpg,Shopping,Bags & Shoes,Steve Madden,http://images.malkelapagading.com/tenant/Steve-Maddenfoto.jpg,['MKG-2'],['Lantai 1 247'],"Men & women shoes, sandals, sneakers",Gedung Parkir 2 Lantai 1,,,,,,,,
https://www.malkelapagading.com/directory/stop-n-go,http://images.malkelapagading.com/tenant/Stop-N-Gologo.jpg,Shopping,Specialist Shop & Services,Stop N' Go,http://images.malkelapagading.com/tenant/Stop-N-Gofoto.jpg,['MKG-1'],['Lantai Dasar 176A-B'],"Reparasi Sepatu, Tas, dan Aksesoris sepatu lainnya","Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214529710,,,,,
https://www.malkelapagading.com/directory/stradivarius,http://images.malkelapagading.com/tenant/Stradivariuslogo.jpg,Shopping,Fashion & Accesories,Stradivarius,http://images.malkelapagading.com/tenant/Stradivariusfoto.jpg,['MKG-3'],['Lantai 1 14'],"Pakaian, sepatu dan aksesoris khusus wanita",Gedung Parkir 3,,,02145853613,,available,,,
https://www.malkelapagading.com/directory/stroberi,http://images.malkelapagading.com/tenant/Stroberilogo.jpg,Shopping,Fashion & Accesories,Stroberi,http://images.malkelapagading.com/tenant/Stroberifoto.jpg,['MKG-2'],['Lantai 2 309E'],Aksesoris,Gedung Parkir 2 Lt. 3 P3/P3A,,,02145853846,,,,,
https://www.malkelapagading.com/directory/subway,http://images.malkelapagading.com/tenant/Subwaylogo-63.jpg,Dining,F & B Delivery,Subway,http://images.malkelapagading.com/tenant/Subwayfoto-81.jpeg,['MKG-2'],['Lantai Dasar FoodHall 01'],"Sandwiches, Wraps, Salads, Sides",Parkir LG,,,,,,,available,available
https://www.malkelapagading.com/directory/summer-chicks,http://images.malkelapagading.com/tenant/Summer-Chickslogo.jpg,Shopping,Shop From Home,Summer Chicks,http://images.malkelapagading.com/tenant/Summer-Chicksfoto1.jpg,['MKG-3'],['Lantai 2 34B'],"Pakaian Renang Pria, Pakaian Renang Wanita, Pakaian Renang Anak-Anak",Gedung Parkir 3,,,02145855058,available,available,,,
https://www.malkelapagading.com/directory/apotik-surya-lestari,http://images.malkelapagading.com/tenant/Surya-Lestari-Apotiklogo1.jpg,Shopping,Health & Beauty,Surya Lestari Apotik,http://images.malkelapagading.com/tenant/Surya-Lestari-Apotikfoto1.jpg,['MKG-1'],['Lantai Dasar 170'],"Obat, Suplement, Vitamin, dan Alat Kesehatan","Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214529686,,,,,
https://www.malkelapagading.com/directory/sushi-go,http://images.malkelapagading.com/tenant/Sushi-GO-logo.jpg,Dining,F & B Delivery,Sushi GO!,http://images.malkelapagading.com/tenant/Sushi-GO-foto.jpg,['MKG-2'],['Lantai 2 307D-E'],"First ever one price sushi. Sushi, rice bowl, ramen, udon, tempura",Gedung Parkir 2 Lantai 2,MKG 2 Lantai Dasar,,02145864965,,available,available,available,
https://www.malkelapagading.com/directory/sushi-hiro,http://images.malkelapagading.com/tenant/Sushi-Hirologo.jpg,Dining,F & B Delivery,Sushi Hiro,http://images.malkelapagading.com/tenant/Sushi-Hirofoto.jpg,['MKG-3'],['Lantai Dasar 57'],"Sashimi, gyoza, salad, tofu, soup, sushi, gunkan, sushi roll, sushi moriawase, temaki, maki, chirashi, donburi, chasoba, udon, ramen, spaghetti, atama, grilled, agemono, skewer, mochi, pudding, ice cream",Gedung Parkir 3/5 Basement,MKG 2 Lantai Dasar,allowed,,,,available,,
https://www.malkelapagading.com/directory/sushi-tei,http://images.malkelapagading.com/tenant/Sushi-Teilogo3.jpg,Dining,F & B Delivery,Sushi Tei,http://images.malkelapagading.com/tenant/Sushi-Teifoto3.jpg,['MKG-5'],['Lantai 3 R 10'],"Aburi Salmon Roll, Salmon Mentai Sushi, Tuna Salad Crispy Mentai, Crispy Dragon Roll, Spicy Hotate, Agedashi Tofu, Spice Miso Ramen, Chicken Curry Rice",Gedung Parkir 5 Lantai 3,Atrium MKG 3,,02145876410,available,available,available,available,
https://www.malkelapagading.com/directory/swarovski,http://images.malkelapagading.com/tenant/Swarovskilogo-19.png,Shopping,Fashion & Accesories,Swarovski,http://images.malkelapagading.com/tenant/Swarovskifoto-62.png,['MKG-2'],['Lantai 1 233'],Jewellery,,,,021-45853637,,available,,,
https://www.malkelapagading.com/directory/swatch-watch,http://images.malkelapagading.com/tenant/Swatch-Watchlogo.jpg,Shopping,Fashion & Accesories,Swatch Watch,http://images.malkelapagading.com/tenant/Swatch-Watchfoto.jpg,['MKG-2'],['Lantai 1 248'],Jam tangan,Gedung Parkir 2 Lt. 2 P2/P2A,,,0214533446,,,,,
https://www.malkelapagading.com/directory/ta-wan,http://images.malkelapagading.com/tenant/Ta-Wanlogo7.jpg,Dining,The Attic Garden,Ta Wan,http://images.malkelapagading.com/tenant/Ta-Wanfoto.jpg,['MKG-5'],['Lantai 3 R 07A'],"Chinese Restaurant, Bubur/porridge",Gedung Parkir 3 Lantai 3,,,,,,,,
https://www.malkelapagading.com/directory/take-barli,http://images.malkelapagading.com/tenant/Take-Barlilogo-21.jpg,Dining,Food & Beverages,Take Barli,http://images.malkelapagading.com/tenant/Take-Barlifoto-51.jpg,['MKG-3'],['Lantai 3 TL-02'],Roti Cerobong,,,,,,,,available,available
https://www.malkelapagading.com/directory/teh-63,http://images.malkelapagading.com/tenant/Teh-logo-15.jpg,Shopping,Health & Beauty,Teh 63,http://images.malkelapagading.com/tenant/Teh-foto-21.jpg,['MKG-1'],['Lantai Dasar 161B'],"Teh Serbuk, Teh Celup, Teh Oolong Jawa, Tea Set","Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214529678,,available,,,
https://www.malkelapagading.com/directory/terraland,http://images.malkelapagading.com/tenant/Terralandlogo2.jpg,Shopping,"Kids, Toys, Maternity",Terraland,http://images.malkelapagading.com/tenant/Terralandfoto1.jpg,['MKG-2'],['Lantai 2 K 209'],Jasa mobil kecil berbentuk hewan khusus anak-anak,Gedung Parkir 2 Lantai 3,,,,,,,,
https://www.malkelapagading.com/directory/thai-i-love-you,http://images.malkelapagading.com/tenant/Thai-I-Love-You-by.jpg,Dining,Food & Beverages,Thai I Love You,http://images.malkelapagading.com/tenant/Thai-I-Love-Youfoto.jpg,['MKG-5'],['Lantai Dasar 72-75'],Thailand cuisine by Jitlada Group,Gedung Parkir 3/5 Basement,,,02145853680,,,,,
https://www.malkelapagading.com/directory/the-body-shop,http://images.malkelapagading.com/tenant/The-Body-Shoplogo.jpg,Shopping,Health & Beauty,The Body Shop,http://images.malkelapagading.com/tenant/The-Body-Shopfoto.jpg,"['MKG-2', 'MKG-2']","['Lantai Dasar 144', 'Lantai 1 26']","Berbagai produk perawatan tubuh, perlengkapan mandi, perawatan wajah, perawatan kulit hingga perawatan rambut",Gedung Parkir 2/3,,,0214533422,available,available,,,
https://www.malkelapagading.com/directory/the-coffee-bean-and-tea-leaf,http://images.malkelapagading.com/tenant/The-Coffee-Bean-Tea-Leaflogo.jpg,Dining,F & B Delivery,The Coffee Bean & Tea Leaf,http://images.malkelapagading.com/tenant/The-Coffee-Bean-Tea-Leaffoto.jpg,['MKG-2'],['Lantai Dasar 136 C-D'],"Coffee, Tea, Smoothies, Muffin, Pie, Cake, Salad, Sandwich, Pastry",Gedung Parkir 2 Basement P1/P1A,,allowed,02145853910,,available,available,available,
https://www.malkelapagading.com/directory/the-executive,http://images.malkelapagading.com/tenant/The-Executivelogo-97.jpg,Shopping,Fashion & Accesories,The Executive,http://images.malkelapagading.com/tenant/The-Executivefoto.jpg,['MKG-2'],['Lantai 1 211-213 & 24'],Pakaian resmi untuk pria dan wanita karir,Gedung Parkir 2 Lt. 1/2,,,0214529548,available,available,,,
https://www.malkelapagading.com/directory/the-face-shop,http://images.malkelapagading.com/tenant/The-Face-Shoplogo-5.jpg,Shopping,Health & Beauty,The Face Shop,http://images.malkelapagading.com/tenant/The-Face-Shopfoto4.jpg,['MKG-1'],['Lantai 1 277-279'],Beauty products,Gedung Parkir 2 /3,,,,available,available,,,
https://www.malkelapagading.com/directory/the-foodhall,http://images.malkelapagading.com/tenant/Foodhalllogo.jpg,Shopping,Supermarket & Dept. Store,The Foodhall,http://images.malkelapagading.com/tenant/Foodhallfoto.jpg,['MKG-2'],"['Lantai Dasar 100, 23-26']","Supermarket & tenants: Krispy Kreme, ColdStone, Thai Bun Bun, Eaton Bakery, Bakmi Ayam Mipolo, Bakmi Gocit, ROYCE Chocolate, HejoHejo Tjendol, Lak Cee Roasted Chestnut, Potato Corner, Mango Mango, Avocado Lovers, Baskin Robins, Chateraise Japanese Patisserie, Panama Sandals.",Gedung Parkir 2 Basement P1/P1A,,,0214533355,,,,,
https://www.malkelapagading.com/directory/the-garden,http://images.malkelapagading.com/tenant/The-Gardenlogo.jpg,Dining,Food & Beverages,The Garden,http://images.malkelapagading.com/tenant/The-Gardenfoto-82.jpg,['MKG-5'],['Lantai Dasar 67 B1'],"A lively place to meet, eat, drink & repeat. Serving remarkable food with Asian twist & extraordinary cocktails. Menu : Salad, Duck Crispy Kecombrang, T-Bone Steak, 20Hrs Ultimate Short Ribs, Lamb Tongseng, Laksa, Curry, Fried Rice, Noodles, Klepon Cake, Boba Toast, Banana Flambe.",Gedung Parkir 5 Basement,,,,,,,,
https://www.malkelapagading.com/directory/the-palace,http://images.malkelapagading.com/tenant/THE-PALACElogo-74.jpg,Shopping,Fashion & Accesories,THE PALACE,http://images.malkelapagading.com/tenant/THE-PALACEfoto-6.jpg,['MKG-2'],['Lantai Dasar 28'],"Perhiasan emas, perhiasan berlian, jewellery",Gedung Parkir 2 Basement P1/P1A,,,,,,,,
https://www.malkelapagading.com/directory/the-wine-cellar,http://images.malkelapagading.com/tenant/The-Wine-Cellarlogo.jpg,Dining,Food & Beverages,The Wine Cellar,http://images.malkelapagading.com/tenant/The-Wine-Cellarfoto2.jpg,['MKG-5'],['Lantai Dasar 63-65'],"Wine, Cheese, Soup, Pasta, Rice, Steak",Gedung Parkir 5 Basement,,,02145865005,,,,,
https://www.malkelapagading.com/directory/this-earth,http://images.malkelapagading.com/tenant/This-Earthlogo-33.jpg,Dining,F & B Delivery,This Earth,http://images.malkelapagading.com/tenant/This-Earthfoto-0.jpg,['MKG-2'],['Lantai 1 229'],Dessert & drinks,Parkir 2F,MKG 2 Lantai Dasar,,,,,,,
https://www.malkelapagading.com/directory/this-is-april,http://images.malkelapagading.com/tenant/This-is-Aprillogo.jpg,Shopping,Fashion & Accesories,This is April,http://images.malkelapagading.com/tenant/This-is-Aprilfoto1.jpg,['MKG-1'],['Lantai 1 274A'],Pakaian & aksesoris wanita,Gedung Parkir 2 Basement P1/P1A,,,082111111048,,,,,
https://www.malkelapagading.com/directory/timezone,http://images.malkelapagading.com/tenant/Timezonelogo.jpg,Shopping,Entertainments,Timezone,http://images.malkelapagading.com/tenant/Timezonefoto.jpg,['MKG-3'],['Lantai 2 4-7'],Tempat bermain anak-anak,Gedung Parkir 2 / 3,,,02145853622,,,,,
https://www.malkelapagading.com/directory/tissot,http://images.malkelapagading.com/tenant/TISSOTlogo.jpg,Shopping,Fashion & Accesories,TISSOT,http://images.malkelapagading.com/tenant/TISSOTfoto.jpg,['MKG-3'],['Lantai Dasar 32'],Jam Tangan Tissot,Gedung Parkir 2/3 Basement P1/P1A,,,02145853775,,,,,
https://www.malkelapagading.com/directory/tjoetji-sepatoe,http://images.malkelapagading.com/tenant/Tjoetji-Sepatoelogo.jpg,Shopping,Shop From Home,Tjoetji Sepatoe,http://images.malkelapagading.com/tenant/Tjoetji-Sepatoefoto.jpg,['MKG-3'],['Basement KB 18'],Shoe Laundry & Shoe Repaint,Gedung Parkir 3/5 Basement,,,,,available,,,
https://www.malkelapagading.com/directory/toast-box,http://images.malkelapagading.com/tenant/TOAST-BOXlogo-52.jpg,Dining,F & B Delivery,TOAST BOX,http://images.malkelapagading.com/tenant/TOAST-BOXfoto-76.jpg,['MKG-1'],['Lantai Dasar 186'],"Cheesy Chicken Ham & Egg Thick Toast, Peanut Butter Thick Toast, Milo Thick Toast, Butter Sugar Multi Grain Thick Toast, Nasi Lemak, Mee Siam, Mee Rebus, Laksa, Curry Chicken, Cheesy Chicken Chop Noodle, Kopi Jelly Milk Tea, Teh",Gedung Parkir 2 Basement,,allowed,02145864935,,available,available,available,
https://www.malkelapagading.com/directory/tobys-estate,http://images.malkelapagading.com/tenant/Toby-s-Estate-Coffee-Roasterslogo-37.jpg,Dining,Food & Beverages,Toby`s Estate Coffee Roasters,http://images.malkelapagading.com/tenant/Toby-s-Estate-Coffee-Roastersfoto-81.jpg,['MKG-3'],['Lantai Dasar 15B'],"Hand Crafted Coffee, Ice Blended Coffee, Infused Tea, Kampung Fried Rice, Sirloin Steak, Thai Chicken Basil, Oxtail Fried Rice, Teriyaki Salmon Donburi, Beef Brisket Burger, Butter Chicken Sandwich, Buttermilk Chicken & Corn Fritatta, King Prawn Aglio Olio, Beef Linguini Toss, Sticky Toffee Pudding, Yuzu Tart, Klepon Cake, Ice Milo Cake",Gedung Parkir 3/5 Basement,,,0214524951,,,,,
https://www.malkelapagading.com/directory/tokopda-com,http://images.malkelapagading.com/tenant/TokoPDA-Comlogo.jpg,Shopping,"Electronics, IT, Gadgets",TokoPDA.Com,http://images.malkelapagading.com/tenant/PDA-Comfoto.jpg,['MKG-1'],['Lantai 2 362'],"Gadget & aksesoris gadget, pulsa, service centre",Gedung Parkir 2 Lt. 3 P3/P3A,,,0214529669,available,available,,,
https://www.malkelapagading.com/directory/tokyo-beauty,http://images.malkelapagading.com/tenant/Tokyo-Beautylogo.jpg,Shopping,Health & Beauty,Tokyo Beauty Laboratory,http://images.malkelapagading.com/tenant/Tokyo-Beauty-Laboratoryfoto1.jpg,['Gading Walk'],['Lantai Dasar Arcade 48'],"Hair removal treatment, nail salon, photo facial.",Gedung Parkir 2 Basement P1A/Parkir L6/L5,,,02145878350,,,,,
https://www.malkelapagading.com/directory/tori-yo,http://images.malkelapagading.com/tenant/Tori-Yologo-84.jpg,Dining,F & B Delivery,Tori-Yo,http://images.malkelapagading.com/tenant/Tori-Yofoto-44.jpg,['MKG-3'],['Lantai 3 FCI-10A'],Yakitori & Rice Set,Gedung Parkir 2/5 Lantai 3,,,,available,,available,,
https://www.malkelapagading.com/directory/tous-les-jours,http://images.malkelapagading.com/tenant/Tous-Les-jourslogo.jpg,Dining,F & B Delivery,TOUS les JOURS,http://images.malkelapagading.com/tenant/TOUS-les-JOURSfoto3.jpg,['MKG-5'],['Lantai Dasar 62'],"Roti/Bread, Pastry & Pie, Cake, Cookies, Sandwich, Coffee & Tea, Smoothies","Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,allowed,0214531307,,available,available,available,
https://www.malkelapagading.com/directory/toyota-inspirience-zone,http://images.malkelapagading.com/tenant/TOYOTA-INSPIRIENCE-ZONElogo-29.jpg,Shopping,Specialist Shop & Services,TOYOTA INSPIRIENCE ZONE,http://images.malkelapagading.com/tenant/TOYOTA-INSPIRIENCE-ZONEfoto-41.jpg,['MKG-2'],['Lantai Dasar Outdoor Garden'],Produk & Layanan Toyota,"Parkir B, GF",,,,,,,,
https://www.malkelapagading.com/directory/tracce,http://images.malkelapagading.com/tenant/Traccelogo.jpg,Shopping,Bags & Shoes,Tracce,http://images.malkelapagading.com/tenant/Traccefoto1.jpg,['MKG-3'],['Lantai 2 30A'],Sepatu dan sendal,Gedung Parkir 3,,,0214529563,,,,,
https://www.malkelapagading.com/directory/trident-dental,http://images.malkelapagading.com/tenant/Trident-Dentallogo2.jpg,Shopping,Health & Beauty,Trident Dental,http://images.malkelapagading.com/tenant/Trident-Dentalfoto.jpg,['Gading Walk'],['Lantai Dasar Arcade 42'],Klinik gigi,"Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,0214530789,,,,,
https://www.malkelapagading.com/directory/tumi,http://images.malkelapagading.com/tenant/TUMIlogo.jpg,Shopping,Bags & Shoes,TUMI,http://images.malkelapagading.com/tenant/TUMIfoto.jpg,['MKG-3'],['Lantai Dasar 39'],"Travel accessories, bag, luggage",Gedung Parkir 3 Basement,,,02145853996,,,,,
https://www.malkelapagading.com/directory/ultramen,http://images.malkelapagading.com/tenant/Ultramenlogo-55.jpg,Dining,Food & Beverages,Ultramen,http://images.malkelapagading.com/tenant/Ultramenfoto-94.jpg,['MKG-3'],['Lantai Dasar 58'],Ramen,Gedung Parkir 3/5 Basement,,,02122450684,,available,,,
https://www.malkelapagading.com/directory/unbakes,http://images.malkelapagading.com/tenant/Unbakeslogo-86.jpg,Dining,F & B Delivery,unbakes,http://images.malkelapagading.com/tenant/unbakesfoto-13.jpg,['Gading Walk'],['Lantai Dasar I-02'],"Sandwich, Sourdough Bomboloni/Doughnut/Donat, Cookies, Cheese Cake, Lotus Cake, Croissant, Lemonade, Matcha Latte",Gedung Parkir 2 Basement,,allowed,08172362061,,available,available,available,
https://www.malkelapagading.com/directory/uncle-tetsu-cheesecake,http://images.malkelapagading.com/tenant/Uncle-Tetsu-Cheesecakelogo1.jpg,Dining,F & B Delivery,Uncle Tetsu Cheesecake,http://images.malkelapagading.com/tenant/Uncle-Tetsu-Cheesecakefoto.jpg,['MKG-1'],['Lantai Dasar 161A'],"Cheese cake, cheese tart from Japan",Gedung Parkir 2 Basement P1/P1A,,,02145865007,,available,available,available,
https://www.malkelapagading.com/directory/under-armour,http://images.malkelapagading.com/tenant/Under-Armourlogo.jpg,Shopping,Sports & Lifestyle,Under Armour,http://images.malkelapagading.com/tenant/Under-Armourfoto1.jpg,['MKG-2'],['Lantai Dasar 137-139'],Sport t-shirt,Gedung Parkir 2 Basement P1,,,02145853727,,,,,
https://www.malkelapagading.com/directory/union,http://images.malkelapagading.com/tenant/Unionlogo.jpg,Dining,F & B Delivery,Union,http://images.malkelapagading.com/tenant/Unionfoto.jpg,['MKG-3'],['Lantai Dasar 15A'],"Classic American Brasserie, Bakery & Bar by The Union Group.",Gedung Parkir 3 Basement,,allowed,02145864979,,available,available,available,
https://www.malkelapagading.com/directory/unirep-junior-college,http://images.malkelapagading.com/tenant/Uniprep-Junior-Collegelogo.jpg,Shopping,Specialist Shop & Services,Unirep Junior College,http://images.malkelapagading.com/tenant/Uniprep-Junior-Collegefoto.jpg,['Gading Walk'],['Lantai Dasar Arcade 06 & 08'],Pendidikan,"Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,02145855487,,,,,
https://www.malkelapagading.com/directory/urban-icon,http://images.malkelapagading.com/tenant/Urban-Iconlogo-9.jpg,Shopping,Fashion & Accesories,Urban Icon,http://images.malkelapagading.com/tenant/Urban-Iconfoto.jpg,['MKG-3'],['Lantai 1 43'],"Tas, dompet, jam tangan untuk pria dan wanita",Gedung Parkir 3,,,02145853995,,available,,,
https://www.malkelapagading.com/directory/urban-republic,http://images.malkelapagading.com/tenant/Urban-Republiclogo-90.jpg,Shopping,"Electronics, IT, Gadgets",Urban Republic,http://images.malkelapagading.com/tenant/Urban-Republicfoto3.jpg,['MKG-3'],['Lantai Dasar 5'],"mobile phones, gadgets, headphone, speakers, digital watches",Gedung Parkir 3 Basement,,,02145853702,available,available,,,
https://www.malkelapagading.com/directory/vanz,http://images.malkelapagading.com/tenant/Vanslogo.jpg,Shopping,Bags & Shoes,Vans,http://images.malkelapagading.com/tenant/Vansfoto.jpg,['MKG-2'],['Lantai 1 215'],Sepatu,Gedung Parkir 3,,,02145853678,,,,,
https://www.malkelapagading.com/directory/victoria-secret,http://images.malkelapagading.com/tenant/Victorias-Secretlogo.jpg,Shopping,Health & Beauty,Victoria`s Secret,http://images.malkelapagading.com/tenant/Victorias-Secretfoto.jpg,['MKG-3'],"['Lantai 1 03, 03A']",Pakaian dalam dan parfum,Gedung Parkir 3,,,02145853802,,,,,
https://www.malkelapagading.com/directory/vinoti-living,http://images.malkelapagading.com/tenant/Vinoti-Livinglogo-27.jpg,Shopping,Home & Furnishing,Vinoti Living,http://images.malkelapagading.com/tenant/Vinoti-Livingfoto.jpg,['MKG-5'],"['Lantai 2 45A, TK-216']",Furnitur & Home Accessories,Gedung Parkir 3 Basement P1/P1A,,,02145853752,available,available,,,
https://www.malkelapagading.com/directory/wacoal,http://images.malkelapagading.com/tenant/Wacoallogo-23.png,Shopping,Fashion & Accesories,Wacoal,,['MKG-3'],['Lantai 2 34A'],Underware / Intimate,,,,021-45876419,,,,available,available
https://www.malkelapagading.com/directory/wakai,http://images.malkelapagading.com/tenant/Wakailogo1.jpg,Shopping,Bags & Shoes,Wakai,http://images.malkelapagading.com/tenant/Wakaifoto.jpg,['MKG-2'],['Lantai 1 249 & 251'],Sepatu,Gedung Parkir 2 Lt. 2 P2/P2A,,,0214529604,,,,,
https://www.malkelapagading.com/directory/warna,http://images.malkelapagading.com/tenant/Warnalogo.jpg,Shopping,Fashion & Accesories,Warna,http://images.malkelapagading.com/tenant/Warnafoto.jpg,['MKG-2'],['Lantai 2 309 B1'],Aksesoris dan pernak pernik,Gedung Parkir 3,,,02145853965,,,,,
https://www.malkelapagading.com/directory/baku-dapa,http://images.malkelapagading.com/tenant/Warung-Bakudapa-Manadologo1.jpg,Dining,F & B Delivery,Warung Bakudapa Manado,http://images.malkelapagading.com/tenant/Warung-Bakudapa-Manadofoto1.jpg,['MKG-3'],['Lantai 3 FCL-17'],Makanan khas Manado,Gedung Parkir 2 Lantai 3/P3 P3A,,,087804221962,,,available,,
https://www.malkelapagading.com/directory/warung-siomay,http://images.malkelapagading.com/tenant/Warung-Siomaylogo-30.jpg,Dining,F & B Delivery,Warung Siomay,http://images.malkelapagading.com/tenant/Warung-Siomayfoto-4.jpg,['MKG-3'],['Lantai 3 FCL-02'],Aneka Siomay dan Batargor yang halal & fresh,Gedung Parkir 3 Lantai 3,,,0214534295,available,available,,,
https://www.malkelapagading.com/directory/watch-studio,http://images.malkelapagading.com/tenant/Watch-Studiologo1.jpg,Shopping,Fashion & Accesories,Watch Studio,http://images.malkelapagading.com/tenant/Watch-Studiofoto3.jpg,['MKG-2'],['Lantai 1 222 & 224'],"Raymond Weil, Aigner, Swiss Military, Ingersoll, Police, Timberland, FCUK, ELLE, Morgan de Toi, Paris Hilton, Licorne, Titan, jam tangan, asesoris jam",Gedung Parkir 3,,,02145855011,available,available,,,
https://www.malkelapagading.com/directory/watch-zone,http://images.malkelapagading.com/tenant/Watch-Enginelogo-100.jpg,Shopping,Fashion & Accesories,Watch Zone,http://images.malkelapagading.com/tenant/Watch-Enginefoto1.jpg,['MKG-2'],['Lantai 1 216'],"Imported multi brand watches and related accessories, such as: Guess, Nautica, Kenzo, Karen Milen, Ben Sherman, Victorinox, Superdry.",Gedung Parkir 2 Lantai 1,,,0214530055,,available,,,
https://www.malkelapagading.com/directory/watsons,http://images.malkelapagading.com/tenant/Watsonslogo-86.jpg,Shopping,Health & Beauty,Watsons,http://images.malkelapagading.com/tenant/Watsonsfoto-94.jpg,['MKG-3'],['Lantai Dasar 7'],"medicines, health supplements, skincare, toiletries and cosmetics",Gedung Parkir 3 Basement P1/P1A,,,02145855027,available,available,,,
https://www.malkelapagading.com/directory/wicked-pies,http://images.malkelapagading.com/tenant/Wicked-Pieslogo-55.png,,Dining,Wicked Pies,http://images.malkelapagading.com/tenant/Wicked-Piesfoto-57.jpg,['MKG-2'],['Lantai 2 K 308'],Handcrafted Premium Pies,,,,,,,,available,available
https://www.malkelapagading.com/directory/wilio-kids,http://images.malkelapagading.com/tenant/Wilio-Kidslogo-94.jpg,Shopping,"Kids, Toys, Maternity",Wilio Kids,http://images.malkelapagading.com/tenant/Wilio-Kidsfoto.jpg,['MKG-3'],['Lantai 2 08A'],"Kids shoes, sepatu anak",Gedung Parkir 3,,,02145878285,available,available,,,
https://www.malkelapagading.com/directory/wingstop,http://images.malkelapagading.com/tenant/Wingstoplogo-2.jpg,Dining,F & B Delivery,Wingstop,http://images.malkelapagading.com/tenant/Wingstopfoto-35.jpg,['MKG-3'],['Lantai 3 R 02B'],"Classic Chicken Wings, Crunchy Chicken Wings, Boneless Chicken Strips, Texas Stripper, Cajun Rice Set, French Fries, Veggie Strips, Chicken Salad, Chicken Cream Soup",Gedung Parkir 3 Lantai 3,Atrium MKG 3,,,,,available,available,
https://www.malkelapagading.com/directory/winslett-jewellery,http://images.malkelapagading.com/tenant/Winslett-Jewellerylogo1.jpg,Shopping,Fashion & Accesories,Winslett Jewellery,http://images.malkelapagading.com/tenant/Winslett-Jewelleryfoto4.jpg,['MKG-3'],['Lantai 1 TK-105'],"Perhiasan, jewellery",Gedung Parkir 3,,,,available,available,,,
https://www.malkelapagading.com/directory/wl-waxing,http://images.malkelapagading.com/tenant/WL-Waxinglogo1.jpg,Shopping,Health & Beauty,WL Waxing,http://images.malkelapagading.com/tenant/WL-Waxingfoto1.jpg,['MKG-5'],['Basement KB 03'],Hair removal service,Gedung Parkir 3 Basement P1/P1A,,,02145853878,,,,,
https://www.malkelapagading.com/directory/world-gems-center,http://images.malkelapagading.com/tenant/World-Gems-Centerlogo.jpg,Shopping,Fashion & Accesories,World Gems Center,http://images.malkelapagading.com/tenant/World-Gems-Centerfoto.jpg,['MKG-3'],['Lantai Dasar 37'],Perhiasan,Gedung Parkir 2/3 Basement,,,02145853666,,,,,
